,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1812,Brown University,Creative Writing (Poetry),MFA,F11,Rejected,Website,"(25, 2, 2011)",1298620800,,,,,,,American,"(25, 2, 2011)",1298620800,"Two rejections so far. Probably didn't get in to two more. Holy hell, this is depressing."
1813,Princeton University,East Asian Studies,PhD,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,,,,,,,International with US Degree,"(25, 2, 2011)",1298620800,
1814,Princeton University,Asian Studies (East Asia),PhD,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,,,,,,,International with US Degree,"(25, 2, 2011)",1298620800,
1815,University Of Pennsylvania (UPenn),Anthropology,MS,F11,,E-mail,"(24, 2, 2011)",1298534400,,,,,,,International,"(25, 2, 2011)",1298620800,"E-mail from dept saying decisions have been made, results will be sent out in next two weeks."
1816,Yale University,Computer Science,PhD,F11,Rejected,Website,"(25, 2, 2011)",1298620800,,,,,,,International,"(25, 2, 2011)",1298620800,I just finished the interview from Dartmouth and got the rejection letter from Yale. Did anyone hear the news from NYU?
1817,"University Of California, Los Angeles  (UCLA)",Urban Schooling,PhD,F11,Rejected,Website,"(25, 2, 2011)",1298620800,,,,,,,American,"(25, 2, 2011)",1298620800,"Sad...USC it is, then!"
1818,University Of California Irvine (UC Irvine),Criminology,PhD,F11,Rejected,Postal Service,"(24, 2, 2011)",1298534400,,,,,,,American,"(25, 2, 2011)",1298620800,
1819,Yale University,Computer Scicence,PhD,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,,,,,,,International,"(25, 2, 2011)",1298620800,
1820,"Arizona State University, Tempe",ECE (Electrical Engineering),MS,F11,Accepted,E-mail,"(23, 2, 2011)",1298448000,,,,,,,International,"(25, 2, 2011)",1298620800,
1821,Tufts University- Sackler School Of Graduate Biomedical Sciences,ISP,PhD,F11,Rejected,Website,"(25, 2, 2011)",1298620800,3.3,800.0,620.0,3.0,False,,International with US Degree,"(25, 2, 2011)",1298620800,"informed by an email this morning, telling me to see my decision on website.congrat on those got accepted."
1822,University Of Connecticut - Storrs,English,MS,F11,Rejected,Postal Service,"(16, 2, 2011)",1297843200,,,,,,,American,"(25, 2, 2011)",1298620800,Received the letter today.  Dated 2/16.  Congrats to everyone who was accepted!
1823,Yale University,Computer Science,MS,F11,Rejected,Website,"(25, 2, 2011)",1298620800,3.92,800.0,480.0,3.5,False,,International,"(25, 2, 2011)",1298620800,first rej....so sad
1824,Purdue University (west Lafayette),ECE (Electrical And Computer Engineering),MS,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,3.35,680.0,800.0,4.0,False,,International,"(25, 2, 2011)",1298620800,thought it was my safety net. the fool tht i am. best of luck to all.
1825,Stony Brook University (SUNY),Biochemistry Cell And Molecular Biology (BCMB),PhD,F11,Interview,E-mail,"(25, 2, 2011)",1298620800,3.33,600.0,770.0,4.0,False,,American,"(25, 2, 2011)",1298620800,Applied via Waksman School of Biological Sciences application forwarding program
1826,Cornell University,Astronomy & Space Sciences,PhD,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,,,,,,,International,"(25, 2, 2011)",1298620800,
1827,University Of Georgia,English (Creative Writing: Poetry),PhD,F11,Accepted,E-mail,"(25, 2, 2011)",1298620800,,,,,,,International with US Degree,"(25, 2, 2011)",1298620800,"Stipend of ~$14,000 (ends up being $13,000 after matriculation fees are paid)"
1828,"University Of California, Berkeley (UCB)",Social Welfare,MS,F11,Rejected,E-mail,"(24, 2, 2011)",1298534400,,,,,,,,"(25, 2, 2011)",1298620800,Applied to concurrent MSW/MPH program. Rejected from both schools and programs (Health and Social Behavior; Management and Planning)
1829,Johns Hopkins University (JHU),Chemical And Biomolecular Engineering,PhD,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,,,,,,,International,"(25, 2, 2011)",1298620800,4th Rejection...:(
1830,University Of Michigan - Ann Arbor,Asian Languages And Cultures,PhD,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,,,,,,,International with US Degree,"(25, 2, 2011)",1298620800,
1831,Cornell University,Astronomy,PhD,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,,,,,,,American,"(25, 2, 2011)",1298620800,
1832,University Of Cincinnati,American History,MS,F11,Accepted,E-mail,"(24, 2, 2011)",1298534400,,,,,,,American,"(25, 2, 2011)",1298620800,
1833,"University Of Massachusetts, Amherst (UMass)",Computer Science,PhD,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,,,,,,,International with US Degree,"(25, 2, 2011)",1298620800,"5 rejections, no acceptances already... Going well! :("
1834,"City University Of New York Graduate Center, CUNY",Education - Urban Ed.,PhD,F11,Accepted,E-mail,"(24, 2, 2011)",1298534400,,,,,,,American,"(25, 2, 2011)",1298620800,received email from POI i interviewed with. very happy!!!
1835,Cornell University,Astronomy & Space Sciences,PhD,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,,,,,,,American,"(25, 2, 2011)",1298620800,
1836,Wayne State University,Communication Sciences And Disorders/Speech Pathology,Other,F11,,Other,"(25, 2, 2011)",1298620800,,,,,,,Other,"(25, 2, 2011)",1298620800,"can the person accepted to wayne list there GPA/GRE, thanks!"
1837,Baylor University,Philosophy,PhD,F11,Accepted,Phone,"(24, 2, 2011)",1298534400,,,,,,,,"(25, 2, 2011)",1298620800,
1838,"University Of Massachusetts, Amherst (UMass)",Computer Science,PhD,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,,,,,,,American,"(25, 2, 2011)",1298620800,"3rd response, first rejection."
1839,Purdue University - West Lafayette,Electrical Engineering (ECE),PhD,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,3.81,470.0,800.0,3.5,False,,International,"(25, 2, 2011)",1298620800,"I had received a faulty admit mail a week ago. Now they say I've been rejected. Anyway I got a much better school, Purdue doesn't matter much."
1840,Stanford University,Physics,PhD,F11,Accepted,E-mail,"(23, 2, 2011)",1298448000,,,,,,,International,"(25, 2, 2011)",1298620800,omg
1841,Indiana University At Bloomington (IUB),Government Political Science (Comparative),PhD,F11,Rejected,E-mail,"(24, 2, 2011)",1298534400,,,,,,,International with US Degree,"(25, 2, 2011)",1298620800,I do not know what they want.
1842,Purdue University - West Lafayette,Electrical And Computer Engineering(ECE),PhD,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,,,,,,,,"(25, 2, 2011)",1298620800,
1843,Princeton University,Government Political Science (Comparative),PhD,F11,Rejected,E-mail,"(24, 2, 2011)",1298534400,,,,,,,International with US Degree,"(25, 2, 2011)",1298620800,The same e-mail I got 2 years ago.
1844,Texas A & M University (TAMU),I/o Psychology,PhD,F11,Rejected,Other,"(25, 2, 2011)",1298620800,,,,,,,American,"(25, 2, 2011)",1298620800,My friend was rejected. Is there anyone getting good information from this program?
1845,University Of Notre Dameristy Of Notre Dame,Peace Studies,PhD,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,,,,,,,International with US Degree,"(25, 2, 2011)",1298620800,email to see decision online
1846,"University Of Massachusetts, Amherst (UMass)",Clinical Psychology,PhD,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,,,,,,,American,"(25, 2, 2011)",1298620800,Email directing me to a very informal rejection on the website. Funny because the website said it won't update your status online for 21 days after they've made a decision to make sure you get your status via postal mail first...way to be professional Umass! Congrats to those that got in :-)
1847,University Of North Carolina (UNC)-Chapel Hill,Communication Disorders / Speech-Language Pathology,MS,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,3.8,560.0,680.0,4.0,False,,,"(25, 2, 2011)",1298620800,
1848,University Of Pennsylvania (Upenn),Comparative Literature And Literary Theory,PhD,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,,,,,,,International,"(25, 2, 2011)",1298620800,I received no message from them until I wrote a letter to the director...and she replied an official reply...to me and my classmate as well...a cool rejection!
1849,University Of Notre Dame,Developmental Psychology,PhD,F11,Rejected,Website,"(25, 2, 2011)",1298620800,,,,,,,American,"(25, 2, 2011)",1298620800,E-mail to check status online.  :-(
1850,"Purdue University -- West Lafayette Institute Of Technology, Kharagpur",ECE (Electrical Engineering),PhD,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,,,,,,,International,"(25, 2, 2011)",1298620800,
1851,Seton Hall University,Counseling Psychology,PhD,F11,Interview,E-mail,"(25, 2, 2011)",1298620800,,,,,,,American,"(25, 2, 2011)",1298620800,
1852,University Of Iowa,Film/Video Production,MFA,F11,Accepted,Website,"(25, 2, 2011)",1298620800,,,,,,,American,"(25, 2, 2011)",1298620800,
1853,University Of Central Arkansas,School Psychology,PhD,F11,Interview,Phone,"(18, 2, 2011)",1298016000,,,,,,,American,"(25, 2, 2011)",1298620800,
1854,Wayne State University,Speech-Language Pathology,MS,F11,Accepted,E-mail,"(13, 2, 2011)",1297584000,,,,,,,American,"(25, 2, 2011)",1298620800,
1855,University Of Washington - Seattle (UW),Social Welfare,PhD,F11,Accepted,Phone,"(27, 1, 2011)",1296115200,,,,,,,American,"(25, 2, 2011)",1298620800,
1856,University Of Washington - Evans School,Public Policy And Management,PhD,F11,Accepted,E-mail,"(21, 2, 2011)",1298275200,,,,,,,American,"(25, 2, 2011)",1298620800,
1857,"University  Of Minnesota, Twin Cities",Public Policy,MS,F11,Accepted,Website,"(24, 2, 2011)",1298534400,,,,,,,American,"(25, 2, 2011)",1298620800,
1858,University Of Pennsylvania (UPenn),Economics,PhD,F11,Wait listed,Phone,"(25, 2, 2011)",1298620800,4.0,710.0,800.0,4.5,False,,International,"(25, 2, 2011)",1298620800,I called the dept. office. Good luck to u all
1859,"University Of Wisconsin, Madison",Communication Sciences And Disorders/Speech Pathology,MS,F11,Accepted,Postal Service,"(24, 2, 2011)",1298534400,,,,,,,American,"(25, 2, 2011)",1298620800,"Sorry, submitted yesterday and accidentally chose email. I was notified by postal service, like everyone else. :)"
1860,Temple University,Urban Education,PhD,F11,Accepted,Website,"(25, 2, 2011)",1298620800,,,,,,,American,"(25, 2, 2011)",1298620800,"Website states, ""University Acceptance."""
1861,University Of North Carolina (UNC) Chapel Hill,History,PhD,F11,Accepted,E-mail,"(25, 2, 2011)",1298620800,,,,,,,American,"(25, 2, 2011)",1298620800,
1862,New York University (NYU),Sociology,PhD,F11,,Phone,"(25, 2, 2011)",1298620800,,,,,,,International,"(25, 2, 2011)",1298620800,Phoned the dept after seeing that others had already received their acceptance/rejection email. Was told that not all the acceptance emails have been sent... I'm a little relieved.
1863,University Of Illinois Chicago (UIC),ECE Electrical Engineering,MS,F11,Accepted,Website,"(25, 2, 2011)",1298620800,3.62,440.0,760.0,3.0,False,,International with US Degree,"(25, 2, 2011)",1298620800,No aid. 1st school to get back to me. skype: hootzey if wanna talk
1864,"VT, Virginia Tech University",Economics,PhD,F11,Accepted,E-mail,"(24, 2, 2011)",1298534400,,,,,,,International,"(25, 2, 2011)",1298620800,2nd acceptance
1865,University Of Washington - Seattle (UW),Bioengineering,PhD,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,3.9,660.0,800.0,5.0,False,,American,"(25, 2, 2011)",1298620800,I applied to the CMB (computational molecular biology track within BE.
1866,Kent State University,English,PhD,F11,Accepted,Website,"(24, 2, 2011)",1298534400,,,,,,,American,"(25, 2, 2011)",1298620800,No word yet on funding; just saw acceptance on their website.
1867,University Of Pittsburgh,English,PhD,F11,Rejected,Postal Service,"(24, 2, 2011)",1298534400,,,,,,,American,"(25, 2, 2011)",1298620800,"Sorry; mistake in that last post. Pitt doesn't offer a critical dissertation, so Poetry is not program from which I was rejected."
1868,University Of Pittsburgh,English (Creative Writing),PhD,F11,Rejected,Postal Service,"(24, 2, 2011)",1298534400,,,,,,,American,"(25, 2, 2011)",1298620800,
1869,Northern Illinois University (NIU),Clinical Psychology,PhD,F11,Wait listed,E-mail,"(24, 2, 2011)",1298534400,,,,,,,American,"(25, 2, 2011)",1298620800,First on wait list after interview
1870,University Of Pittsburgh,Psychology,PhD,F11,Rejected,Postal Service,"(24, 2, 2011)",1298534400,,,,,,,American,"(25, 2, 2011)",1298620800,I applied to the Individualized track
1871,Princeton University (Woodrow Wilson School),Demography & Social Policy,PhD,F11,Rejected,E-mail,"(24, 2, 2011)",1298534400,,,,,,,American,"(25, 2, 2011)",1298620800,
1872,"University California, Santa Cruz",Geophysics,MS,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,,610.0,800.0,4.0,False,,International,"(25, 2, 2011)",1298620800,"not the first choice, and there is no openings at their for my specific orientation"
1873,Yale University,BBS - MCGD,PhD,F11,Rejected,E-mail,"(24, 2, 2011)",1298534400,,,,,,,American,"(25, 2, 2011)",1298620800,"Email directing me to website. This one hurt, especially since I felt so confident after the interviews. Fortunately, I'm surrounded by Harvard alums who are all extremely well practiced in Yale Bashing."
1874,"University Of California, Los Angeles  (UCLA)",Art History,PhD,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,,,,,,,American,"(25, 2, 2011)",1298620800,Email to check the website
1875,George Washington University,Clinical Mental Health Counseling,MS,F11,Rejected,E-mail,"(7, 2, 2011)",1297065600,,,,,,,American,"(25, 2, 2011)",1298620800,
1876,Northeastern University (NEU),Clinical Mental Health Counseling,MS,F11,Rejected,Postal Service,"(20, 2, 2011)",1298188800,,,,,,,American,"(25, 2, 2011)",1298620800,Wasn't my first choice anyway.
1877,"University Of Massachusetts, Amherst (UMass)",Clinical Psychology,PhD,F11,Rejected,Website,"(25, 2, 2011)",1298620800,,,,,,,,"(25, 2, 2011)",1298620800,"Email link to website; very impersonal ""denied"""
1878,Boston University,English,PhD,F11,Rejected,E-mail,"(24, 2, 2011)",1298534400,,,,,,,American,"(25, 2, 2011)",1298620800,
1879,University Of Massachusetts - Amherst,English,PhD,F11,Rejected,Website,"(25, 2, 2011)",1298620800,,,,,,,American,"(25, 2, 2011)",1298620800,
1880,"University Of Massachusetts, Amherst (UMass)",English,PhD,F11,Rejected,Website,"(25, 2, 2011)",1298620800,3.9,790.0,660.0,6.0,False,720.0,American,"(25, 2, 2011)",1298620800,Mrow?
1881,Marquette University,Historical Theology,PhD,F11,Accepted,E-mail,"(25, 2, 2011)",1298620800,,,,,,,American,"(25, 2, 2011)",1298620800,Waitlisted for funding.
1882,"University Of Massachusetts, Amherst (UMass)",Computer Science,PhD,F11,Rejected,Website,"(25, 2, 2011)",1298620800,,,,,,,International,"(25, 2, 2011)",1298620800,An email informed of status change.
1883,University Of Massachusetts--Amherst,Computer Science,PhD,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,,,,,,,International,"(25, 2, 2011)",1298620800,Sad
1884,University Of Pennsylvania (UPenn),Mathematics Pure,PhD,F11,Rejected,E-mail,"(24, 2, 2011)",1298534400,3.91,560.0,800.0,,False,740.0,American,"(25, 2, 2011)",1298620800,
1885,Stanford University,Comparative Literature,PhD,F11,Rejected,Postal Service,"(25, 2, 2011)",1298620800,,,,,,,International,"(25, 2, 2011)",1298620800,
1886,University Of Illinois Urbana Champaign (UIUC),Theoretical Physics,PhD,F11,Accepted,E-mail,"(25, 2, 2011)",1298620800,,620.0,800.0,4.0,False,990.0,International,"(25, 2, 2011)",1298620800,
1887,University Of North Carolina (UNC) Chapel Hill,Communication Disorders / Speech-Language Pathology,MS,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,,,,,,,American,"(25, 2, 2011)",1298620800,
1888,New York University (NYU) - Steinhardt,Communication Sciences And Disorders/Speech Pathology,MS,F11,Interview,Other,"(25, 2, 2011)",1298620800,,,,,,,Other,"(25, 2, 2011)",1298620800,I can verify with the poster below about the interview--tons of people are interviewed. :( They also have a make-up interview day...
1889,Vanderbilt University,Physics,PhD,F11,Rejected,E-mail,"(25, 2, 2011)",1298620800,,,,,,,International,"(25, 2, 2011)",1298620800,
1890,Catholic University Of America,English Literature,PhD,F11,Accepted,Postal Service,"(24, 2, 2011)",1298534400,,,,,,,American,"(25, 2, 2011)",1298620800,No mention of funding. (yet?)
1891,"University Of California, Los Angeles (UCLA)",Art History,PhD,F11,Rejected,Website,"(25, 2, 2011)",1298620800,,,,,,,American,"(25, 2, 2011)",1298620800,
1892,"University Of California, Los Angeles (UCLA)",Department Of Statistics,PhD,F11,Accepted,E-mail,"(23, 2, 2011)",1298448000,,,,,,,International,"(25, 2, 2011)",1298620800,first year fellowship. Bless guys in China!
1893,Purdue University - West Lafayette,Educational Psychology,PhD,F11,Rejected,Postal Service,"(21, 2, 2011)",1298275200,,,,,,,International,"(25, 2, 2011)",1298620800,"My father got the mail and asked me what do they say.
It was really a heart-broken time.  I would rather get email than mail myself."
1894,University Of Wisconsin -Madison,Educational Psychology,PhD,F11,Rejected,E-mail,"(23, 2, 2011)",1298448000,,,,,,,International,"(25, 2, 2011)",1298620800,
